"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"469","3420.43097777731","3420.43097777731","3420.43097777731"
"470","3056.6330493406645","3056.6330493406645","3056.6330493406645"
"471","2758.8209785873323","2758.8209785873323","2758.8209785873323"
"472","3195.9509485204208","3195.9509485204208","3195.9509485204208"
"473","4060.397955156107","4060.397955156107","4060.397955156107"
"474","3218.100962465597","3218.100962465597","3218.100962465597"
"475","2291.6041817092187","2291.6041817092187","2291.6041817092187"
"476","3772.105938487629","3772.105938487629","3772.105938487629"
"477","3807.110630938827","3807.110630938827","3807.110630938827"
"478","2144.358154420171","2144.358154420171","2144.358154420171"
"479","2496.955001682358","2496.955001682358","2496.955001682358"
"480","3068.4172660177996","3068.4172660177996","3068.4172660177996"
"481","2086.5999955389098","2086.5999955389098","2086.5999955389098"
"482","2509.9597861840302","2509.9597861840302","2509.9597861840302"
"483","3027.555279205449","3027.555279205449","3027.555279205449"
"484","1535.5230642737365","1535.5230642737365","1535.5230642737365"
"485","2225.3024606378094","2225.3024606378094","2225.3024606378094"
"486","2269.206958537404","2269.206958537404","2269.206958537404"
"487","1890.5796735267277","1890.5796735267277","1890.5796735267277"
"488","2221.259281202706","2221.259281202706","2221.259281202706"
"489","2501.272287609479","2501.272287609479","2501.272287609479"
"490","2991.1848693843713","2991.1848693843713","2991.1848693843713"
"491","2565.0993340880373","2565.0993340880373","2565.0993340880373"
"492","2446.3795544048444","2446.3795544048444","2446.3795544048444"
"493","2713.148800506818","2713.148800506818","2713.148800506818"
"494","2983.6924235409847","2983.6924235409847","2983.6924235409847"
"495","1775.4288388398538","1775.4288388398538","1775.4288388398538"
"496","2193.976917121454","2193.976917121454","2193.976917121454"
"497","2367.778829665978","2367.778829665978","2367.778829665978"
"498","2202.0900512515977","2202.0900512515977","2202.0900512515977"
"499","1910.329386907584","1910.329386907584","1910.329386907584"
"500","2199.1059958218434","2199.1059958218434","2199.1059958218434"
"501","2995.60274969143","2995.60274969143","2995.60274969143"
"502","2817.7114357397936","2817.7114357397936","2817.7114357397936"
"503","2285.5061744921823","2285.5061744921823","2285.5061744921823"
"504","2654.2051813108865","2654.2051813108865","2654.2051813108865"
"505","2812.40753649279","2812.40753649279","2812.40753649279"
"506","2978.986055375187","2978.986055375187","2978.986055375187"
"507","2982.2846437468934","2982.2846437468934","2982.2846437468934"
"508","2546.3645453955664","2546.3645453955664","2546.3645453955664"
"509","1756.2326092072688","1756.2326092072688","1756.2326092072688"
"510","2821.0998511157877","2821.0998511157877","2821.0998511157877"
"511","3644.645365863346","3644.645365863346","3644.645365863346"
"512","3851.946193246174","3851.946193246174","3851.946193246174"
"513","3375.4386815400408","3375.4386815400408","3375.4386815400408"
"514","2013.6456381053831","2013.6456381053831","2013.6456381053831"
"515","2444.384173398122","2444.384173398122","2444.384173398122"
"516","3262.681161769754","3262.681161769754","3262.681161769754"
"517","2247.162460336071","2247.162460336071","2247.162460336071"
"518","2191.1672625163965","2191.1672625163965","2191.1672625163965"
"519","2666.7975779577496","2666.7975779577496","2666.7975779577496"
"520","3621.4856353068462","3621.4856353068462","3621.4856353068462"
"521","4462.960831570548","4462.960831570548","4462.960831570548"
"522","3405.668159935796","3405.668159935796","3405.668159935796"
"523","1687.404772694322","1687.404772694322","1687.404772694322"
"524","2976.637966714926","2976.637966714926","2976.637966714926"
"525","2770.1926912270096","2770.1926912270096","2770.1926912270096"
"526","1752.956135094336","1752.956135094336","1752.956135094336"
"527","2590.6780578458497","2590.6780578458497","2590.6780578458497"
"528","2594.223033613453","2594.223033613453","2594.223033613453"
"529","1497.3666377129944","1497.3666377129944","1497.3666377129944"
"530","2676.0892046643626","2676.0892046643626","2676.0892046643626"
"531","2642.4632349491317","2642.4632349491317","2642.4632349491317"
"532","2111.3902668255005","2111.3902668255005","2111.3902668255005"
"533","2156.195146314447","2156.195146314447","2156.195146314447"
"534","2602.1815711140243","2602.1815711140243","2602.1815711140243"
"535","2596.317672102955","2596.317672102955","2596.317672102955"
"536","2328.0102080024863","2328.0102080024863","2328.0102080024863"
"537","2352.384853960318","2352.384853960318","2352.384853960318"
"538","1842.4336035235317","1842.4336035235317","1842.4336035235317"
"539","1872.3067038745428","1872.3067038745428","1872.3067038745428"
"540","2464.5524783247274","2464.5524783247274","2464.5524783247274"
"541","2930.188449317664","2930.188449317664","2930.188449317664"
"542","2287.0172143743384","2287.0172143743384","2287.0172143743384"
"543","2103.98746661691","2103.98746661691","2103.98746661691"
"544","1707.4560454965497","1707.4560454965497","1707.4560454965497"
"545","3217.9516418012713","3217.9516418012713","3217.9516418012713"
"546","4602.84709757404","4602.84709757404","4602.84709757404"
"547","4813.528183074941","4813.528183074941","4813.528183074941"
"548","3220.783560304375","3220.783560304375","3220.783560304375"
"549","2050.5055027013987","2050.5055027013987","2050.5055027013987"
"550","4094.20457108051","4094.20457108051","4094.20457108051"
"551","3612.362022611512","3612.362022611512","3612.362022611512"
"552","2059.1963928650443","2059.1963928650443","2059.1963928650443"
"553","3376.98272598294","3376.98272598294","3376.98272598294"
"554","2998.231108881789","2998.231108881789","2998.231108881789"
"555","3168.3703392691486","3168.3703392691486","3168.3703392691486"
"556","2495.832375548533","2495.832375548533","2495.832375548533"
"557","1939.434696869324","1939.434696869324","1939.434696869324"
"558","3387.170046575841","3387.170046575841","3387.170046575841"
"559","2505.2412418455865","2505.2412418455865","2505.2412418455865"
"560","2053.8151259239253","2053.8151259239253","2053.8151259239253"
"561","2363.337861321702","2363.337861321702","2363.337861321702"
"562","2407.2700329818135","2407.2700329818135","2407.2700329818135"
"563","2322.255486566084","2322.255486566084","2322.255486566084"
"564","2766.0895984065805","2766.0895984065805","2766.0895984065805"
"565","2456.8472462705063","2456.8472462705063","2456.8472462705063"
"566","2392.1562402236927","2392.1562402236927","2392.1562402236927"
"567","2478.9416341058545","2478.9416341058545","2478.9416341058545"
"568","1949.6701918376216","1949.6701918376216","1949.6701918376216"
"569","2165.1578508927073","2165.1578508927073","2165.1578508927073"
"570","1626.6866991027998","1626.6866991027998","1626.6866991027998"
"571","1936.149834497999","1936.149834497999","1936.149834497999"
"572","2246.0948543562267","2246.0948543562267","2246.0948543562267"
"573","3071.690460325633","3071.690460325633","3071.690460325633"
"574","3450.667546872428","3450.667546872428","3450.667546872428"
"575","3937.481448500853","3937.481448500853","3937.481448500853"
"576","4060.894933544447","4060.894933544447","4060.894933544447"
"577","4200.668945415309","4200.668945415309","4200.668945415309"
"578","3375.268726295403","3375.268726295403","3375.268726295403"
"579","4833.364740973729","4833.364740973729","4833.364740973729"
"580","4278.191349827167","4278.191349827167","4278.191349827167"
"581","1921.9889409433488","1921.9889409433488","1921.9889409433488"
"582","4339.383722197679","4339.383722197679","4339.383722197679"
"583","2699.837885309515","2699.837885309515","2699.837885309515"
"584","2921.6826567291932","2921.6826567291932","2921.6826567291932"
"585","2561.2826656589523","2561.2826656589523","2561.2826656589523"
"586","2929.864103684639","2929.864103684639","2929.864103684639"
"587","2253.913873282751","2253.913873282751","2253.913873282751"
"588","2769.433081342349","2769.433081342349","2769.433081342349"
"589","2416.949246729275","2416.949246729275","2416.949246729275"
"590","2675.899825384363","2675.899825384363","2675.899825384363"
"591","2402.427148309664","2402.427148309664","2402.427148309664"
"592","3166.710524484083","3166.710524484083","3166.710524484083"
"593","2745.32242216778","2745.32242216778","2745.32242216778"
"594","2295.5304919721566","2295.5304919721566","2295.5304919721566"
"595","2814.706875095759","2814.706875095759","2814.706875095759"
"596","2291.482347601672","2291.482347601672","2291.482347601672"
"597","2649.171895369534","2649.171895369534","2649.171895369534"
"598","2979.876469626537","2979.876469626537","2979.876469626537"
"599","2111.277360405873","2111.277360405873","2111.277360405873"
"600","2477.4845369130053","2477.4845369130053","2477.4845369130053"
"601","2659.385781936896","2659.385781936896","2659.385781936896"
"602","2211.6959914308945","2211.6959914308945","2211.6959914308945"
"603","2145.2882858105613","2145.2882858105613","2145.2882858105613"
"604","2685.5128901726644","2685.5128901726644","2685.5128901726644"
"605","2802.5834020902357","2802.5834020902357","2802.5834020902357"
"606","2314.7591291726444","2314.7591291726444","2314.7591291726444"
"607","2318.9115899122053","2318.9115899122053","2318.9115899122053"
"608","2400.9769647131748","2400.9769647131748","2400.9769647131748"
"609","3109.206287008348","3109.206287008348","3109.206287008348"
"610","1915.4583685646269","1915.4583685646269","1915.4583685646269"
"611","2794.285264371509","2794.285264371509","2794.285264371509"
"612","3294.0453724607464","3294.0453724607464","3294.0453724607464"
"613","1823.3892573999003","1823.3892573999003","1823.3892573999003"
"614","3028.348753162228","3028.348753162228","3028.348753162228"
"615","2771.588441825006","2771.588441825006","2771.588441825006"
"616","2270.790519000884","2270.790519000884","2270.790519000884"
"617","2730.0019323304587","2730.0019323304587","2730.0019323304587"
"618","2617.8416612973847","2617.8416612973847","2617.8416612973847"
"619","2294.000133336015","2294.000133336015","2294.000133336015"
"620","2949.194410596667","2949.194410596667","2949.194410596667"
"621","2843.781875269977","2843.781875269977","2843.781875269977"
"622","3161.339307941096","3161.339307941096","3161.339307941096"
"623","2459.9629159732144","2459.9629159732144","2459.9629159732144"
"624","1931.5851724513057","1931.5851724513057","1931.5851724513057"
"625","2618.7931490686415","2618.7931490686415","2618.7931490686415"
"626","2271.5347866989273","2271.5347866989273","2271.5347866989273"
"627","2507.84243236081","2507.84243236081","2507.84243236081"
"628","2166.7418557119045","2166.7418557119045","2166.7418557119045"
"629","2873.8088458539632","2873.8088458539632","2873.8088458539632"
"630","3322.747130188574","3322.747130188574","3322.747130188574"
"631","3625.01730665716","3625.01730665716","3625.01730665716"
"632","3933.8746104471816","3933.8746104471816","3933.8746104471816"
"633","3408.9210463453496","3408.9210463453496","3408.9210463453496"
"634","3113.906059376548","3113.906059376548","3113.906059376548"
"635","2928.5211167975253","2928.5211167975253","2928.5211167975253"
"636","2523.642658922166","2523.642658922166","2523.642658922166"
"637","2339.536893220652","2339.536893220652","2339.536893220652"
"638","2564.907323707544","2564.907323707544","2564.907323707544"
"639","2154.8111087686852","2154.8111087686852","2154.8111087686852"
"640","2321.1996102377425","2321.1996102377425","2321.1996102377425"
"641","2033.7641736215912","2033.7641736215912","2033.7641736215912"
"642","2752.7396520261923","2752.7396520261923","2752.7396520261923"
"643","2684.1139549098975","2684.1139549098975","2684.1139549098975"
"644","2848.7166335702086","2848.7166335702086","2848.7166335702086"
"645","2595.0659866042333","2595.0659866042333","2595.0659866042333"
"646","2849.3969386926856","2849.3969386926856","2849.3969386926856"
"647","2718.932378593528","2718.932378593528","2718.932378593528"
"648","2502.80546665166","2502.80546665166","2502.80546665166"
"649","1878.2086951076276","1878.2086951076276","1878.2086951076276"
"650","1779.5129740533798","1779.5129740533798","1779.5129740533798"
"651","2786.818576542504","2786.818576542504","2786.818576542504"
"652","3578.381587765781","3578.381587765781","3578.381587765781"
"653","3681.081347826819","3681.081347826819","3681.081347826819"
"654","2844.028105456219","2844.028105456219","2844.028105456219"
"655","1818.8539051419389","1818.8539051419389","1818.8539051419389"
"656","3256.984961418146","3256.984961418146","3256.984961418146"
"657","4249.653899819429","4249.653899819429","4249.653899819429"
"658","3384.532096295501","3384.532096295501","3384.532096295501"
"659","2957.641011486457","2957.641011486457","2957.641011486457"
"660","3970.465147218441","3970.465147218441","3970.465147218441"
"661","3347.098966756665","3347.098966756665","3347.098966756665"
"662","3186.155745902702","3186.155745902702","3186.155745902702"
"663","3797.94520287111","3797.94520287111","3797.94520287111"
"664","4215.2910035017885","4215.2910035017885","4215.2910035017885"
"665","4012.390619871929","4012.390619871929","4012.390619871929"
"666","3551.0680140991253","3551.0680140991253","3551.0680140991253"
"667","2668.5168657067115","2668.5168657067115","2668.5168657067115"
